metric_group,end_use,variant_id,units,value,source_field_id,source_label,excel_row
per,phius_ext_lighting,r_35_walls_r_59_roof,kWh,56.872386797,primary_energy_renewable.phius_ext_lighting,Phius Ext. Lighting,532
per,phius_mel,r_35_walls_r_59_roof,kWh,3054.54975882,primary_energy_renewable.phius_mel,Phius MEL,533
per,aux_elec,r_35_walls_r_59_roof,kWh,614.30573591,primary_energy_renewable.aux_elec,Aux Elec,534
per,solar_pv,r_35_walls_r_59_roof,kWh,0,primary_energy_renewable.solar_pv,Solar PV,535
co2e,heating,r_35_walls_r_59_roof,tonsCO2e,4.21576973424,co2e.heating,Heating,502
co2e,cooling,r_35_walls_r_59_roof,tonsCO2e,0.258855660263,co2e.cooling,Cooling,503
co2e,dhw,r_35_walls_r_59_roof,tonsCO2e,0.68319051484,co2e.dhw,DHW,504
co2e,dishwashing,r_35_walls_r_59_roof,tonsCO2e,0.1105001425,co2e.dishwashing,Dishwashing,505
co2e,clothes_washing,r_35_walls_r_59_roof,tonsCO2e,0.14477519745,co2e.clothes_washing,Clothes Washing,506
co2e,clothes_drying,r_35_walls_r_59_roof,tonsCO2e,0.004133888775,co2e.clothes_drying,Clothes Drying,507
co2e,refrigerator,r_35_walls_r_59_roof,tonsCO2e,0.24382,co2e.refrigerator,Refrigerator,508
co2e,cooking,r_35_walls_r_59_roof,tonsCO2e,0,co2e.cooking,Cooking,509
co2e,phi_lighting,r_35_walls_r_59_roof,tonsCO2e,0,co2e.phi_lighting,PHI Lighting,510
co2e,phi_consumer_elec,r_35_walls_r_59_roof,tonsCO2e,0.020207,co2e.phi_consumer_elec,PHI Consumer Elec.,511
co2e,phi_small_appliances,r_35_walls_r_59_roof,tonsCO2e,0,co2e.phi_small_appliances,PHI Small Appliances,512
co2e,phius_int_lighting,r_35_walls_r_59_roof,tonsCO2e,0.294324293664,co2e.phius_int_lighting,Phius Int. Lighting,513
co2e,phius_ext_lighting,r_35_walls_r_59_roof,tonsCO2e,0.0158294809918,co2e.phius_ext_lighting,Phius Ext. Lighting,514
co2e,phius_mel,r_35_walls_r_59_roof,tonsCO2e,0.850183016206,co2e.phius_mel,Phius MEL,515
co2e,aux_elec,r_35_walls_r_59_roof,tonsCO2e,0.341963526323,co2e.aux_elec,Aux Elec,516
co2e,ipcc_limit,r_35_walls_r_59_roof,tonsCO2e,5,co2e.ipcc_limit,IPCC Limit,517
phius_net_source_energy,total,r_35_walls_r_59_roof,kWh,37792.297143,primary_energy.*,Primary Energy total,
phius_net_source_energy,limit,r_35_walls_r_59_roof,kWh,25875.0000001,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,371
site_energy,heating,r_52_walls,kWh,11018.0529408,site_energy.heating,Heating,423
site_energy,cooling,r_52_walls,kWh,751.702098064,site_energy.cooling,Cooling,424
site_energy,dhw,r_52_walls,kWh,2033.09300899,site_energy.dhw,DHW,425
site_energy,dishwashing,r_52_walls,kWh,330.83875,site_energy.dishwashing,Dishwashing,426
site_energy,clothes_washing,r_52_walls,kWh,433.458675,site_energy.clothes_washing,Clothes Washing,427
site_energy,clothes_drying,r_52_walls,kWh,12.3769125,site_energy.clothes_drying,Clothes Drying,428
site_energy,refrigerator,r_52_walls,kWh,730,site_energy.refrigerator,Refrigerator,429
site_energy,cooking,r_52_walls,kWh,0,site_energy.cooking,Cooking,430
site_energy,phi_lighting,r_52_walls,kWh,0,site_energy.phi_lighting,PHI Lighting,431
site_energy,phi_consumer_elec,r_52_walls,kWh,60.5,site_energy.phi_consumer_elec,PHI Consumer Elec.,432
site_energy,phi_small_appliances,r_52_walls,kWh,0,site_energy.phi_small_appliances,PHI Small Appliances,433
site_energy,phius_int_lighting,r_52_walls,kWh,881.210460071,site_energy.phius_int_lighting,Phius Int. Lighting,434
site_energy,phius_ext_lighting,r_52_walls,kWh,47.3936556642,site_energy.phius_ext_lighting,Phius Ext. Lighting,435
site_energy,phius_mel,r_52_walls,kWh,2545.45813235,site_energy.phius_mel,Phius MEL,436
site_energy,aux_elec,r_52_walls,kWh,511.921446592,site_energy.aux_elec,Aux Elec,437
site_energy,solar_pv,r_52_walls,kWh,0,site_energy.solar_pv,Solar PV,438
primary_energy,heating,r_52_walls,kWh,19832.4952934,primary_energy.heating,Heating,441
phius_net_source_energy,heating,r_52_walls,kWh,19832.4952934,primary_energy.heating,Heating,441
primary_energy,cooling,r_52_walls,kWh,1353.06377652,primary_energy.cooling,Cooling,442
phius_net_source_energy,cooling,r_52_walls,kWh,1353.06377652,primary_energy.cooling,Cooling,442
primary_energy,dhw,r_52_walls,kWh,3659.56741618,primary_energy.dhw,DHW,443
phius_net_source_energy,dhw,r_52_walls,kWh,3659.56741618,primary_energy.dhw,DHW,443
primary_energy,dishwashing,r_52_walls,kWh,595.50975,primary_energy.dishwashing,Dishwashing,444
